tweet_id,tweet_text,c_and_g,category,organization,clean_text
728523919171325952,@sureshpprabhu @RailMinIndia @GM_ECRly @spjdivn sir kindly start vaishali exp from saharsa as per gm commitment that from april but till not,0,,RailMinIndia,sir kindly start vaishali exp from saharsa as per gm commitment that from april but till not
728525670007988224,@sureshpprabhu @RailMinIndia @WesternRly  PNR No  8346137543 PNR No   8246137168 Refund issue from last 15 Days no response need Help,1,refund,RailMinIndia,pnr no 8346137543 pnr no 8246137168 refund issue from last 15 days no response need help
728529025702854656,@ArvindKejriwal I have alternate solution for @dtptraffic &amp; Pollution control other than OddEven  rule let me get the opportunity to present,0,,dtptraffic,i have alternate solution for and pollution control other than oddeven rule let me get the opportunity to present
728529268142039040,@RailMinIndia this tap is not working water wasted  at bijuri station in mp i tried no cooling its useless machine https://t.co/gaoixAQxQl,1,platform,RailMinIndia,this tap is not working water wasted at bijuri station in mp i tried no cooling its useless machine
728531514833698816,@RailMinIndia I m a daily passenger v daily trevel for job bt at this tim localtrain's condition r vry bad they take 1 hour from GZB to  DLI,1,delay,RailMinIndia,i m a daily passenger v daily trevel for job bt at this tim localtrains condition r vry bad they take 1 hour from gzb to dli
728537217371496448,Irony is when @ashutosh83B got slapped by kashiram  he first dialed to Same @DelhiPolice whom he abuse 24*7 https://t.co/9PEoDXXbBU,0,,DelhiPolice,irony is when got slapped by kashiram he first dialed to same whom he abuse 247
728537763453210624,@RailMinIndia why such a genius system to separate family seats? Your officials who travel with a PASS should feel the heat. What a waste !!,0,,RailMinIndia,why such a genius system to separate family seats your officials who travel with a pass should feel the heat what a waste
728539361038479361,@DelhiPolice a person called from 9931677018 @ 4.17pm and asked ATM details. when I refused  he abused me pls enquire &amp; book the fraudsters,1,FRAUD,DelhiPolice,a person called from 9931677018 417pm and asked atm details when i refused he abused me pls enquire and book the fraudsters
728544105249308672,@DelhiPolice arrested a sitting minister in dramatic way. Surely they can question PM Modi on his degrees.  Am I wrong?,0,,DelhiPolice,arrested a sitting minister in dramatic way surely they can question pm modi on his degrees am i wrong
728545590758477824,@RailMinIndia @sureshpprabhu bribe taken by TC in train 11077 and after change of TC from Gwalior highly misbehave by TC,1,corruption,RailMinIndia,bribe taken by tc in train 11077 and after change of tc from gwalior highly misbehave by tc
728547206651858944,@dtptraffic your towing crane parked in a bad way at no parking zone. from where my car got towed 15 mins ago. https://t.co/DNkVPRcAVd,1,PARKING,dtptraffic,your towing crane parked in a bad way at no parking zone from where my car got towed 15 mins ago
728551458526789633,BEWARE: Fraud call from  9430100852 asking about ATM credentials @DelhiPolice @JharkhandPolice @bihar_police,1,FRAUD,DelhiPolice,beware fraud call from 9430100852 asking about atm credentials
728551621660016640,@DelhiPolice Forgotten him? He is Dr. Manmohan Singh. Under his rule you were identified as police force not puppet. https://t.co/5PcMYDeTof,0,,DelhiPolice,forgotten him he is dr manmohan singh under his rule you were identified as police force not puppet
728553379388002304,I hope u will take cognizance of it . And will take action against the staff . @sureshpprabhu @RailMinIndia,0,,RailMinIndia,i hope u will take cognizance of it and will take action against the staff
728556609086078976,@DelhiPolice @HMOIndia @CPDelhi @TwitterIndia @PMOIndia @CyberIndia kindly teach a lesson to this sick abuser https://t.co/t7Z2prNhGB,1,E-CRIME,DelhiPolice,kindly teach a lesson to this sick abuser
728560923611410433,@dtptraffic The red lights at the crossing opposite to BTW near Jasola Vihar are not working. Please take action. https://t.co/d1jqpGGoAS,1,LIGHT,dtptraffic,the red lights at the crossing opposite to btw near jasola vihar are not working please take action
728562596236787712,Slow traffic Preet Vihar to  ITO.  Avoid this route. You can take Akshardham route to reach ITO n CP. @dtptraffic,0,,dtptraffic,slow traffic preet vihar to ito avoid this route you can take akshardham route to reach ito n cp
728563295913807872,Selling Water Bottle and Cool Drink more than MRP at Secbad Plat No 8 @RailMinIndia @Indianrlyinfo @SCRailwayIndia https://t.co/YoAzW3CFwA,1,fraud,RailMinIndia,selling water bottle and cool drink more than mrp at secbad plat no 8
728563419264225280,The coffers of sales tax department running dry! https://t.co/eqfjnTScLi @IncomeTaxIndia #taxes #Maharashtra https://t.co/xm7cYAZxJf,0,,IncomeTaxIndia,the coffers of sales tax department running dry
728563669630472192,@dtptraffic no traffic police is deployed near under pass of Mahipal pur fly over. People are jumping red light  no actions are being taken.,1,STOP LINE,dtptraffic,no traffic police is deployed near under pass of mahipal pur fly over people are jumping red light no actions are being taken
728568448696000512,This was heartbreaking  today at the #MarchForDemocracy our Ex-PM who is 83yrs old was pushed by @DelhiPolice https://t.co/f4iFwMbJ3e,0,,DelhiPolice,this was heartbreaking today at the our expm who is 83yrs old was pushed by
728571249924952064,@sureshpprabhu @RailMinIndia sir very bad condition of #JammuTawi  railway stn. Sir where is #SwachhBharat ?? https://t.co/7ftUhTyHQi,0,,RailMinIndia,sir very bad condition of railway stn sir where is
728572987763384320,@sureshpprabhu @RailMinIndia  Unbelievable. I have already seen the speex at #Pune Stn. You are doing Great job. https://t.co/PJH8YqAtRG,0,,RailMinIndia,unbelievable i have already seen the speex at stn you are doing great job
728573060111077376,@RailMinIndia but also poses safety and security risk to the pax belongings,0,,RailMinIndia,but also poses safety and security risk to the pax belongings
728576491114483712,@dtptraffic to curb pollution  u shd focus on pollution checking of vehicles. Vehicles r nt being properly maintained and smoke excessively.,0,,dtptraffic,to curb pollution u shd focus on pollution checking of vehicles vehicles r nt being properly maintained and smoke excessively
728579028244959233,@dtptraffic massive traffic jam near Bikaji Kama Place,1,JAM,dtptraffic,massive traffic jam near bikaji kama place
728580197864210433,@dtptraffic Battery Rickshaw daily blocks the main turn at Dilshad Garden Metro Station..No rules/line for them.. https://t.co/JzwFPlczu3,1,PARKING,dtptraffic,battery rickshaw daily blocks the main turn at dilshad garden metro stationno rulesline for them
728582548599738368,https://t.co/yuJyLJvgWr via @logicalindians @sureshpprabhu @RailMinIndia @PMOIndia  Please help here. Not entirely sure of this though..,0,,RailMinIndia,via please help here not entirely sure of this though
728583072308830208,Sir Luk painting work @sureshpprabhu @RailMinIndia  We loose big efforts by very tiny things ?? https://t.co/vMaq4UZmlI,0,,RailMinIndia,sir luk painting work we loose big efforts by very tiny things
728586746783531008,@RailMinIndia train no. 12553 S-5 seat no.34  35 37 id avl &amp; seat no.40 id not avl pls help me,0,,RailMinIndia,train no 12553 s5 seat no34 35 37 id avl and seat no40 id not avl pls help me
728589292885270528,None trains are on time nor of 13 cars.. On harbor line @RailMinIndia @mumbairailusers @sureshpprabhu Seems like praise is showing-ve impact,1,delay,RailMinIndia,none trains are on time nor of 13 cars on harbor line seems like praise is showingve impact
728596257938116609,These abusers should be arrested ! They are bullying people who have contradictory views ! @CPDelhi @DelhiPolice  https://t.co/d3NZXFQbJi,1,CRIME,DelhiPolice,these abusers should be arrested they are bullying people who have contradictory views
728599185013014528,Bus broke down on jangpura  flyover towards Mathura road. @dtptraffic @TrafflineDEL,1,JAM,dtptraffic,bus broke down on jangpura flyover towards mathura road
728605673076838400,SAMEEP-Great initiative by @RailMinIndia   @mumbairailusers  &amp; @sureshpprabhu,0,,RailMinIndia,sameepgreat initiative by and
728610461411725312,@ArvindKejriwal @dtptraffic  Over Nizamuddin Bridge plastic partition is designed for cycle rider is laid on road.pls remove it 4rm there.,1,HAZARD,dtptraffic,over nizamuddin bridge plastic partition is designed for cycle rider is laid on roadpls remove it 4rm there
728611623359942656,@RailMinIndia RAC-2 prsn sharng one side lowr berth wic is d smallest berth even after paying full price #NotFair #ChangeRequired,1,coaches,RailMinIndia,rac2 prsn sharng one side lowr berth wic is d smallest berth even after paying full price
728622600910311425,@IncomeTaxIndia do you see any minimum threshold for notice. I got for 20 paisa. Is this really an effort to work on from any sides?,0,,IncomeTaxIndia,do you see any minimum threshold for notice i got for 20 paisa is this really an effort to work on from any sides
728622957153525760,Singer @MikaSingh was Arrested by @DelhiPolice for Allegedly Slapping a Doctor at a Concert https://t.co/ZEV1pOSXYu https://t.co/koEEfNZqiE,0,,DelhiPolice,singer was arrested by for allegedly slapping a doctor at a concert
728623602979905536,@RailMinIndia ir pnr no 4216712949 and mobile no his daughter accompning with him is 08827344330 TRAIN 12627 NEED MEDICAL HELP IMMEDIATE,0,,RailMinIndia,ir pnr no 4216712949 and mobile no his daughter accompning with him is 08827344330 train 12627 need medical help immediate
728627933787631617,@RailMinIndia launches first diesel locomotive with AC vaccum toilet for train drivers  https://t.co/GEUVgpvEQm,0,,RailMinIndia,launches first diesel locomotive with ac vaccum toilet for train drivers
728628581518041088,@RailMinIndia : TR No 16592 : Passengers r panic @ every stoppage due to improper arrangement of SE1 &amp; S9.. This is 3rd happening the same.,0,,RailMinIndia,tr no 16592 passengers r panic every stoppage due to improper arrangement of se1 and s9 this is 3rd happening the same
728631869659582464,@sureshpprabhu @RailMinIndia There is always life at risk in sleeper   will b grateful to u   if my voice is heard and sumthing is done.,0,,RailMinIndia,there is always life at risk in sleeper will b grateful to u if my voice is heard and sumthing is done
728633691115655168,@DelhiPolice how are private people getting paid to use car pool through OLA  UBER? Is this allowed,0,,DelhiPolice,how are private people getting paid to use car pool through ola uber is this allowed
728636020208476161,@narendramodi @sureshpprabhu @RailMinIndia these people are going hreating,0,,RailMinIndia,these people are going hreating
728636954661638144,@narendramodi @sureshpprabhu @RailMinIndia net is slow and losing charge too . help fast,0,,RailMinIndia,net is slow and losing charge too help fast
728638774410780672,@narendramodi @sureshpprabhu @RailMinIndia plz send one,0,,RailMinIndia,plz send one
728640567077421056,@RailMinIndia @sureshpprabhu  Train no.  12392 today PnR no.  2863091309 Charge for two seat received one seat and no compensation very bad,1,coaches,RailMinIndia,train no 12392 today pnr no 2863091309 charge for two seat received one seat and no compensation very bad
728642113349419009,@RailMinIndia procedure for getting a discounted ticket for students ?,0,,RailMinIndia,procedure for getting a discounted ticket for students
728646185393754112,@sureshpprabhu @RailMinIndia Train no. 58012 Seat No. 62 Broken Ac duct just adjacent to my seat. Unhygienic. https://t.co/jSk9sXcrhu,1,coaches,RailMinIndia,train no 58012 seat no 62 broken ac duct just adjacent to my seat unhygienic
728646426297774080,@DelhiPolice SHO seemapuri not taking action on work stop notice( No.2320 dated 18.04.2016) by EDMC against illegal construction (delhi-95),1,NO ACTION,DelhiPolice,sho seemapuri not taking action on work stop notice no2320 dated 18042016 by edmc against illegal construction delhi95
728646503087013889,@RailMinIndia @sureshpprabhu ji  It's not right that this person overcharges for Rail Neer at Mysore railwaystation https://t.co/laNFjtRSLv,1,fraud,RailMinIndia,ji its not right that this person overcharges for rail neer at mysore railwaystation
728646831614332929,@DelhiPolice SHO seemapuri not taking action on work stop notice( No.2320 dated 18.04.2016) by EDMC against illegal construction,1,NO ACTION,DelhiPolice,sho seemapuri not taking action on work stop notice no2320 dated 18042016 by edmc against illegal construction
